vehicle_no,energytypegroup_x,model_name,brand_name
114947,Diesel,ZOE,Renault
114948,Diesel,ZOE,Renault
114949,Diesel,ZOE,Renault
114950,Diesel,ZOE,Renault
114951,Diesel,ZOE,Renault
114952,Diesel,ZOE,Renault
114953,Diesel,ZOE,Renault
114954,Diesel,ZOE,Renault
114956,Diesel,ZOE,Renault
114957,Diesel,ZOE,Renault
114958,Diesel,ZOE,Renault
114959,Diesel,ZOE,Renault
114961,Diesel,ZOE,Renault
114962,Diesel,ZOE,Renault
114963,Diesel,ZOE,Renault
114964,Diesel,ZOE,Renault
114967,Diesel,ZOE,Renault
114968,Diesel,ZOE,Renault
114969,Diesel,ZOE,Renault
114971,Diesel,ZOE,Renault
114972,Diesel,ZOE,Renault
114973,Diesel,ZOE,Renault
114974,Diesel,ZOE,Renault
114976,Diesel,ZOE,Renault
114977,Diesel,ZOE,Renault
114978,Diesel,ZOE,Renault
114980,Diesel,ZOE,Renault
114981,Diesel,ZOE,Renault
114982,Diesel,ZOE,Renault
114983,Diesel,ZOE,Renault
114984,Diesel,ZOE,Renault
114985,Diesel,ZOE,Renault
114986,Diesel,ZOE,Renault
114987,Diesel,ZOE,Renault
114989,Diesel,ZOE,Renault
114990,Diesel,ZOE,Renault
114993,Diesel,ZOE,Renault
115102,Diesel,ZOE,Renault
115103,Diesel,ZOE,Renault
115104,Diesel,ZOE,Renault
115105,Diesel,ZOE,Renault
115106,Diesel,ZOE,Renault
115107,Diesel,ZOE,Renault
115108,Diesel,ZOE,Renault
115109,Diesel,ZOE,Renault
115110,Diesel,ZOE,Renault
115111,Diesel,ZOE,Renault
115112,Diesel,ZOE,Renault
115113,Diesel,ZOE,Renault
115114,Diesel,ZOE,Renault
115115,Diesel,ZOE,Renault
115116,Diesel,ZOE,Renault
115118,Diesel,ZOE,Renault
115119,Diesel,ZOE,Renault
115120,Diesel,ZOE,Renault
115121,Diesel,ZOE,Renault
115122,Diesel,ZOE,Renault
115123,Diesel,ZOE,Renault
115124,Diesel,ZOE,Renault
115125,Diesel,ZOE,Renault
115126,Diesel,ZOE,Renault
115127,Diesel,ZOE,Renault
115128,Diesel,ZOE,Renault
115129,Diesel,ZOE,Renault
115130,Diesel,ZOE,Renault
115131,Diesel,ZOE,Renault
115132,Diesel,ZOE,Renault
115133,Diesel,ZOE,Renault
115134,Diesel,ZOE,Renault
115135,Diesel,ZOE,Renault
115136,Diesel,ZOE,Renault
115137,Diesel,ZOE,Renault
115138,Diesel,ZOE,Renault
115139,Diesel,ZOE,Renault
115140,Diesel,ZOE,Renault
115141,Diesel,ZOE,Renault
115143,Diesel,ZOE,Renault
115144,Diesel,ZOE,Renault
115145,Diesel,ZOE,Renault
115147,Diesel,ZOE,Renault
115148,Diesel,ZOE,Renault
115149,Diesel,ZOE,Renault
115151,Diesel,ZOE,Renault
115152,Diesel,ZOE,Renault
115153,Diesel,ZOE,Renault
115154,Diesel,ZOE,Renault
115155,Diesel,ZOE,Renault
115156,Diesel,ZOE,Renault
115157,Diesel,ZOE,Renault
115158,Diesel,ZOE,Renault
115159,Diesel,ZOE,Renault
115160,Diesel,ZOE,Renault
115161,Diesel,ZOE,Renault
115162,Diesel,ZOE,Renault
115163,Diesel,ZOE,Renault
115164,Diesel,ZOE,Renault
115165,Diesel,ZOE,Renault
115166,Diesel,ZOE,Renault
115167,Diesel,ZOE,Renault
115168,Diesel,ZOE,Renault
115169,Diesel,ZOE,Renault
115170,Diesel,ZOE,Renault
115171,Diesel,ZOE,Renault
115172,Diesel,ZOE,Renault
115173,Diesel,ZOE,Renault
115174,Diesel,ZOE,Renault
115175,Diesel,ZOE,Renault
115176,Diesel,ZOE,Renault
115177,Diesel,ZOE,Renault
115178,Diesel,ZOE,Renault
115179,Diesel,ZOE,Renault
115180,Diesel,ZOE,Renault
115182,Diesel,ZOE,Renault
115183,Diesel,ZOE,Renault
115184,Diesel,ZOE,Renault
115185,Diesel,ZOE,Renault
115186,Diesel,ZOE,Renault
115187,Diesel,ZOE,Renault
115188,Diesel,ZOE,Renault
115189,Diesel,ZOE,Renault
115190,Diesel,ZOE,Renault
115191,Diesel,ZOE,Renault
115192,Diesel,ZOE,Renault
115193,Diesel,ZOE,Renault
115194,Diesel,ZOE,Renault
115195,Diesel,ZOE,Renault
115196,Diesel,ZOE,Renault
115197,Diesel,ZOE,Renault
115198,Diesel,ZOE,Renault
115199,Diesel,ZOE,Renault
115200,Diesel,ZOE,Renault
115201,Diesel,ZOE,Renault
115202,Diesel,ZOE,Renault
115203,Diesel,ZOE,Renault
115204,Diesel,ZOE,Renault
115205,Diesel,ZOE,Renault
115206,Diesel,ZOE,Renault
115207,Diesel,ZOE,Renault
115208,Diesel,ZOE,Renault
115209,Diesel,ZOE,Renault
115210,Diesel,ZOE,Renault
115211,Diesel,ZOE,Renault
115212,Diesel,ZOE,Renault
115213,Diesel,ZOE,Renault
115214,Diesel,ZOE,Renault
115215,Diesel,ZOE,Renault
115216,Diesel,ZOE,Renault
115217,Diesel,ZOE,Renault
115218,Diesel,ZOE,Renault
115219,Diesel,ZOE,Renault
115220,Diesel,ZOE,Renault
115221,Diesel,ZOE,Renault
115222,Diesel,ZOE,Renault
115223,Diesel,ZOE,Renault
115224,Diesel,ZOE,Renault
115225,Diesel,ZOE,Renault
115226,Diesel,ZOE,Renault
115228,Diesel,ZOE,Renault
115229,Diesel,ZOE,Renault
115230,Diesel,ZOE,Renault
115231,Diesel,ZOE,Renault
115232,Diesel,ZOE,Renault
115233,Diesel,ZOE,Renault
115234,Diesel,ZOE,Renault
115235,Diesel,ZOE,Renault
115236,Diesel,ZOE,Renault
115237,Diesel,ZOE,Renault
115238,Diesel,ZOE,Renault
115239,Diesel,ZOE,Renault
115240,Diesel,ZOE,Renault
115241,Diesel,ZOE,Renault
115242,Diesel,ZOE,Renault
115243,Diesel,ZOE,Renault
115244,Diesel,ZOE,Renault
115245,Diesel,ZOE,Renault
115246,Diesel,ZOE,Renault
115247,Diesel,ZOE,Renault
115248,Diesel,ZOE,Renault
115249,Diesel,ZOE,Renault
115250,Diesel,ZOE,Renault
115251,Diesel,ZOE,Renault
115252,Diesel,ZOE,Renault
115254,Diesel,ZOE,Renault
115255,Diesel,ZOE,Renault
115256,Diesel,ZOE,Renault
115257,Diesel,ZOE,Renault
115258,Diesel,ZOE,Renault
115259,Diesel,ZOE,Renault
115261,Diesel,ZOE,Renault
115262,Diesel,ZOE,Renault
115263,Diesel,ZOE,Renault
115264,Diesel,ZOE,Renault
115265,Diesel,ZOE,Renault
115411,Benzin,ZOE,Renault
115412,Diesel,ZOE,Renault
115413,Diesel,ZOE,Renault
115415,Diesel,ZOE,Renault
115416,Diesel,ZOE,Renault
115417,Diesel,ZOE,Renault
115418,Diesel,ZOE,Renault
115419,Diesel,ZOE,Renault
115420,Diesel,ZOE,Renault
115421,Diesel,ZOE,Renault
115422,Diesel,ZOE,Renault
115423,Diesel,ZOE,Renault
115424,Diesel,ZOE,Renault
115425,Diesel,ZOE,Renault
115426,Diesel,ZOE,Renault
115427,Diesel,ZOE,Renault
115428,Diesel,ZOE,Renault
115429,Diesel,ZOE,Renault
115430,Diesel,ZOE,Renault
115431,Diesel,ZOE,Renault
115432,Diesel,ZOE,Renault
115433,Diesel,ZOE,Renault
115434,Diesel,ZOE,Renault
115435,Diesel,ZOE,Renault
115436,Diesel,ZOE,Renault
115437,Diesel,ZOE,Renault
115438,Diesel,ZOE,Renault
115439,Diesel,ZOE,Renault
115440,Diesel,ZOE,Renault
115441,Diesel,ZOE,Renault
115442,Diesel,ZOE,Renault
115443,Diesel,ZOE,Renault
115444,Diesel,ZOE,Renault
115445,Diesel,ZOE,Renault
115447,Diesel,ZOE,Renault
115448,Diesel,ZOE,Renault
115449,Diesel,ZOE,Renault
115450,Diesel,ZOE,Renault
115451,Diesel,ZOE,Renault
115452,Diesel,ZOE,Renault
115453,Diesel,ZOE,Renault
115454,Diesel,ZOE,Renault
115455,Diesel,ZOE,Renault
115456,Diesel,ZOE,Renault
115457,Diesel,ZOE,Renault
115458,Diesel,ZOE,Renault
115459,Diesel,ZOE,Renault
115460,Diesel,ZOE,Renault
115461,Diesel,ZOE,Renault
115698,Benzin,ZOE,Renault
115699,Benzin,ZOE,Renault
115702,Diesel,ZOE,Renault
115703,Diesel,ZOE,Renault
115704,Diesel,ZOE,Renault
115705,Diesel,ZOE,Renault
115706,Diesel,ZOE,Renault
115707,Diesel,ZOE,Renault
115709,Diesel,ZOE,Renault
115710,Diesel,ZOE,Renault
115711,Diesel,ZOE,Renault
115712,Diesel,ZOE,Renault
115713,Diesel,ZOE,Renault
115714,Diesel,ZOE,Renault
115715,Diesel,ZOE,Renault
115716,Diesel,ZOE,Renault
115717,Diesel,ZOE,Renault
115718,Diesel,ZOE,Renault
115719,Diesel,ZOE,Renault
115720,Diesel,ZOE,Renault
115721,Diesel,ZOE,Renault
115722,Diesel,ZOE,Renault
115723,Diesel,ZOE,Renault
115724,Diesel,ZOE,Renault
115725,Diesel,ZOE,Renault
115726,Diesel,ZOE,Renault
115727,Diesel,ZOE,Renault
115728,Diesel,ZOE,Renault
115729,Diesel,ZOE,Renault
115730,Diesel,ZOE,Renault
115731,Diesel,ZOE,Renault
115732,Diesel,ZOE,Renault
115733,Diesel,ZOE,Renault
115734,Diesel,ZOE,Renault
115735,Diesel,ZOE,Renault
115736,Diesel,ZOE,Renault
115737,Diesel,ZOE,Renault
115738,Diesel,ZOE,Renault
115739,Diesel,ZOE,Renault
115740,Diesel,ZOE,Renault
115741,Diesel,ZOE,Renault
115742,Diesel,ZOE,Renault
115743,Diesel,ZOE,Renault
115744,Diesel,ZOE,Renault
115745,Diesel,ZOE,Renault
115746,Diesel,ZOE,Renault
115812,Diesel,ZOE,Renault
115813,Diesel,ZOE,Renault
115814,Diesel,ZOE,Renault
115815,Diesel,ZOE,Renault
115816,Diesel,ZOE,Renault
115817,Diesel,ZOE,Renault
115818,Diesel,ZOE,Renault
115819,Diesel,ZOE,Renault
115821,Diesel,ZOE,Renault
115822,Diesel,ZOE,Renault
115823,Diesel,ZOE,Renault
115824,Diesel,ZOE,Renault
115825,Diesel,ZOE,Renault
115826,Diesel,ZOE,Renault
115827,Diesel,ZOE,Renault
115828,Diesel,ZOE,Renault
115829,Diesel,ZOE,Renault
115831,Diesel,ZOE,Renault
115832,Diesel,ZOE,Renault
115833,Diesel,ZOE,Renault
115834,Diesel,ZOE,Renault
115835,Diesel,ZOE,Renault
115836,Diesel,ZOE,Renault
115904,,ZOE,Renault
115905,,ZOE,Renault
115958,Benzin,ZOE,Renault
115959,Benzin,ZOE,Renault
115960,Benzin,ZOE,Renault
115961,Benzin,ZOE,Renault
115962,Benzin,ZOE,Renault
115963,Benzin,ZOE,Renault
115964,Benzin,ZOE,Renault
115965,Benzin,ZOE,Renault
115966,Benzin,ZOE,Renault
115967,Benzin,ZOE,Renault
115968,Benzin,ZOE,Renault
115969,Benzin,ZOE,Renault
115970,Benzin,ZOE,Renault
115972,Benzin,ZOE,Renault
115974,Benzin,ZOE,Renault
115975,Benzin,ZOE,Renault
115976,Benzin,ZOE,Renault
115977,Benzin,ZOE,Renault
115978,Benzin,ZOE,Renault
115979,Benzin,ZOE,Renault
115980,Benzin,ZOE,Renault
115981,Benzin,ZOE,Renault
115982,Benzin,ZOE,Renault
115983,Benzin,ZOE,Renault
115984,Benzin,ZOE,Renault
115985,Benzin,ZOE,Renault
115986,Benzin,ZOE,Renault
115987,Benzin,ZOE,Renault
115988,Benzin,ZOE,Renault
115989,Benzin,ZOE,Renault
115990,Benzin,ZOE,Renault
115991,Benzin,ZOE,Renault
115992,Benzin,ZOE,Renault
115993,Benzin,ZOE,Renault
115994,Benzin,ZOE,Renault
115995,Benzin,ZOE,Renault
115996,Benzin,ZOE,Renault
115997,Benzin,ZOE,Renault
115998,Benzin,ZOE,Renault
115999,Benzin,ZOE,Renault
116000,Benzin,ZOE,Renault
116001,Benzin,ZOE,Renault
116002,Benzin,ZOE,Renault
116003,Benzin,ZOE,Renault
116004,Benzin,ZOE,Renault
116005,Benzin,ZOE,Renault
116006,Benzin,ZOE,Renault
116007,Benzin,ZOE,Renault
116008,Benzin,ZOE,Renault
116009,Benzin,ZOE,Renault
116010,Benzin,ZOE,Renault
116011,Benzin,ZOE,Renault
116012,Benzin,ZOE,Renault
116013,Benzin,ZOE,Renault
116014,Benzin,ZOE,Renault
116016,Benzin,ZOE,Renault
116017,Benzin,ZOE,Renault
116018,Benzin,ZOE,Renault
116019,Benzin,ZOE,Renault
116020,Benzin,ZOE,Renault
116021,Benzin,ZOE,Renault
116022,Benzin,ZOE,Renault
116023,Benzin,ZOE,Renault
116024,Benzin,ZOE,Renault
116025,Benzin,ZOE,Renault
116026,Benzin,ZOE,Renault
116027,Benzin,ZOE,Renault
116028,Benzin,ZOE,Renault
116029,Benzin,ZOE,Renault
116030,Benzin,ZOE,Renault
116031,Benzin,ZOE,Renault
116032,Benzin,ZOE,Renault
116033,Benzin,ZOE,Renault
116034,Benzin,ZOE,Renault
116035,Benzin,ZOE,Renault
116036,Benzin,ZOE,Renault
116037,Benzin,ZOE,Renault
116038,Benzin,ZOE,Renault
116039,Benzin,ZOE,Renault
116040,Benzin,ZOE,Renault
116041,Benzin,ZOE,Renault
116042,Benzin,ZOE,Renault
116043,Benzin,ZOE,Renault
116044,Benzin,ZOE,Renault
116045,Benzin,ZOE,Renault
116046,Benzin,ZOE,Renault
116047,Benzin,ZOE,Renault
116190,,ZOE,Renault
116191,,ZOE,Renault
116220,Diesel,ZOE,Renault
116222,Diesel,ZOE,Renault
116223,Diesel,ZOE,Renault
116224,Diesel,ZOE,Renault
116225,Diesel,ZOE,Renault
116226,Diesel,ZOE,Renault
116227,Diesel,ZOE,Renault
116228,Diesel,ZOE,Renault
116229,Diesel,ZOE,Renault
116230,Diesel,ZOE,Renault
116231,Diesel,ZOE,Renault
116232,Diesel,ZOE,Renault
116234,Diesel,ZOE,Renault
116236,Diesel,ZOE,Renault
116237,Diesel,ZOE,Renault
116238,Diesel,ZOE,Renault
116239,Diesel,ZOE,Renault
116240,Diesel,ZOE,Renault
116241,Diesel,ZOE,Renault
116242,Diesel,ZOE,Renault
116243,Diesel,ZOE,Renault
116244,Diesel,ZOE,Renault
116245,Diesel,ZOE,Renault
116246,Diesel,ZOE,Renault
116247,Diesel,ZOE,Renault
116248,Diesel,ZOE,Renault
116249,Diesel,ZOE,Renault
116250,Diesel,ZOE,Renault
116251,Diesel,ZOE,Renault
116252,Diesel,ZOE,Renault
116253,Diesel,ZOE,Renault
116254,Diesel,ZOE,Renault
116255,Diesel,ZOE,Renault
116257,Diesel,ZOE,Renault
116258,Diesel,ZOE,Renault
116259,Diesel,ZOE,Renault
116260,Diesel,ZOE,Renault
116261,Diesel,ZOE,Renault
116262,Diesel,ZOE,Renault
116263,Diesel,ZOE,Renault
116264,Diesel,ZOE,Renault
116265,Diesel,ZOE,Renault
116266,Diesel,ZOE,Renault
116267,Diesel,ZOE,Renault
116268,Diesel,ZOE,Renault
116269,Diesel,ZOE,Renault
116753,Sonstige,ZOE,Renault
116754,Sonstige,ZOE,Renault
116755,Sonstige,ZOE,Renault
116756,Sonstige,ZOE,Renault
116757,Sonstige,ZOE,Renault
116758,Sonstige,ZOE,Renault
116759,Sonstige,ZOE,Renault
116760,Sonstige,ZOE,Renault
116761,Sonstige,ZOE,Renault
116762,Sonstige,ZOE,Renault
116763,Sonstige,ZOE,Renault
116764,Sonstige,ZOE,Renault
116765,Sonstige,ZOE,Renault
116766,Sonstige,ZOE,Renault
116767,Sonstige,ZOE,Renault
116768,Sonstige,ZOE,Renault
116769,Sonstige,ZOE,Renault
116770,Sonstige,ZOE,Renault
116771,Sonstige,ZOE,Renault
116772,Sonstige,ZOE,Renault
116773,Benzin,ZOE,Renault
116774,Benzin,ZOE,Renault
116775,Sonstige,ZOE,Renault
116776,Sonstige,ZOE,Renault
116777,Sonstige,ZOE,Renault
116778,Sonstige,ZOE,Renault
116779,Sonstige,ZOE,Renault
116780,Sonstige,ZOE,Renault
116781,Sonstige,ZOE,Renault
116782,Sonstige,ZOE,Renault
116783,Sonstige,ZOE,Renault
116784,Sonstige,ZOE,Renault
116785,Sonstige,ZOE,Renault
116786,Sonstige,ZOE,Renault
116787,Sonstige,ZOE,Renault
116788,Sonstige,ZOE,Renault
116789,Sonstige,ZOE,Renault
116790,Sonstige,ZOE,Renault
116791,Sonstige,ZOE,Renault
116792,Sonstige,ZOE,Renault
116793,Sonstige,ZOE,Renault
116794,Sonstige,ZOE,Renault
116795,Sonstige,ZOE,Renault
116796,Benzin,ZOE,Renault
116797,Sonstige,ZOE,Renault
116798,Sonstige,ZOE,Renault
116799,Sonstige,ZOE,Renault
116800,Sonstige,ZOE,Renault
116801,Sonstige,ZOE,Renault
116802,Benzin,ZOE,Renault
116803,Sonstige,ZOE,Renault
116804,Sonstige,ZOE,Renault
116805,Sonstige,ZOE,Renault
116806,Sonstige,ZOE,Renault
116807,Sonstige,ZOE,Renault
116808,Sonstige,ZOE,Renault
116809,Sonstige,ZOE,Renault
116810,Sonstige,ZOE,Renault
116811,Sonstige,ZOE,Renault
116812,Sonstige,ZOE,Renault
116813,Sonstige,ZOE,Renault
116814,Sonstige,ZOE,Renault
116815,Sonstige,ZOE,Renault
116816,Sonstige,ZOE,Renault
116817,Sonstige,ZOE,Renault
116818,Sonstige,ZOE,Renault
116819,Sonstige,ZOE,Renault
116820,Sonstige,ZOE,Renault
116821,Sonstige,ZOE,Renault
116822,Sonstige,ZOE,Renault
116977,Benzin,ZOE,Renault
116978,Benzin,ZOE,Renault
116979,Benzin,ZOE,Renault
116980,Benzin,ZOE,Renault
116981,Benzin,ZOE,Renault
116982,Benzin,ZOE,Renault
116983,Benzin,ZOE,Renault
116984,Benzin,ZOE,Renault
116985,Benzin,ZOE,Renault
116986,Benzin,ZOE,Renault
116987,Benzin,ZOE,Renault
116988,Benzin,ZOE,Renault
116989,Benzin,ZOE,Renault
116990,Benzin,ZOE,Renault
116991,Benzin,ZOE,Renault
116992,Benzin,ZOE,Renault
116993,Benzin,ZOE,Renault
116994,Benzin,ZOE,Renault
116995,Benzin,ZOE,Renault
116996,Benzin,ZOE,Renault
116997,Benzin,ZOE,Renault
116998,Benzin,ZOE,Renault
116999,Benzin,ZOE,Renault
117000,Benzin,ZOE,Renault
117001,Benzin,ZOE,Renault
117002,Benzin,ZOE,Renault
117003,Benzin,ZOE,Renault
117004,Benzin,ZOE,Renault
117005,Benzin,ZOE,Renault
117006,Benzin,ZOE,Renault
117007,Benzin,ZOE,Renault
117008,Benzin,ZOE,Renault
117009,Benzin,ZOE,Renault
117010,Benzin,ZOE,Renault
117011,Benzin,ZOE,Renault
117012,Benzin,ZOE,Renault
117013,Benzin,ZOE,Renault
117014,Benzin,ZOE,Renault
117015,Benzin,ZOE,Renault
117016,Benzin,ZOE,Renault
117017,Benzin,ZOE,Renault
117018,Benzin,ZOE,Renault
117019,Benzin,ZOE,Renault
117020,Benzin,ZOE,Renault
117021,Benzin,ZOE,Renault
117022,Benzin,ZOE,Renault
117023,Benzin,ZOE,Renault
117024,Benzin,ZOE,Renault
117025,Benzin,ZOE,Renault
117026,Benzin,ZOE,Renault
117031,Benzin,ZOE,Renault
119537,Benzin,ZOE,Renault
119538,Benzin,ZOE,Renault
119539,Benzin,ZOE,Renault
119540,Benzin,ZOE,Renault
119541,Benzin,ZOE,Renault
119542,Benzin,ZOE,Renault
119543,Benzin,ZOE,Renault
119544,Benzin,ZOE,Renault
119545,Benzin,ZOE,Renault
119546,Benzin,ZOE,Renault
119547,Benzin,ZOE,Renault
119548,Benzin,ZOE,Renault
119549,Benzin,ZOE,Renault
119550,Benzin,ZOE,Renault
119551,Benzin,ZOE,Renault
119552,Benzin,ZOE,Renault
119553,Benzin,ZOE,Renault
119554,Benzin,ZOE,Renault
119555,Benzin,ZOE,Renault
119556,Benzin,ZOE,Renault
119557,Benzin,ZOE,Renault
119558,Benzin,ZOE,Renault
119559,Benzin,ZOE,Renault
119560,Benzin,ZOE,Renault
119561,Benzin,ZOE,Renault
119562,Benzin,ZOE,Renault
119563,Benzin,ZOE,Renault
119564,Benzin,ZOE,Renault
119565,Benzin,ZOE,Renault
119566,Benzin,ZOE,Renault
119567,Benzin,ZOE,Renault
119568,Benzin,ZOE,Renault
119569,Benzin,ZOE,Renault
119570,Benzin,ZOE,Renault
119571,Benzin,ZOE,Renault
119572,Benzin,ZOE,Renault
119573,Benzin,ZOE,Renault
119574,Benzin,ZOE,Renault
119575,Benzin,ZOE,Renault
119576,Benzin,ZOE,Renault
119577,Benzin,ZOE,Renault
119578,Benzin,ZOE,Renault
119579,Benzin,ZOE,Renault
119580,Benzin,ZOE,Renault
119581,Benzin,ZOE,Renault
119582,Benzin,ZOE,Renault
119583,Benzin,ZOE,Renault
119584,Benzin,ZOE,Renault
119585,Benzin,ZOE,Renault
119586,Benzin,ZOE,Renault
119587,Benzin,ZOE,Renault
119588,Benzin,ZOE,Renault
119589,Benzin,ZOE,Renault
119590,Benzin,ZOE,Renault
119591,Benzin,ZOE,Renault
119592,Benzin,ZOE,Renault
119593,Benzin,ZOE,Renault
119594,Benzin,ZOE,Renault
119595,Benzin,ZOE,Renault
119596,Benzin,ZOE,Renault
119597,Benzin,ZOE,Renault
119598,Benzin,ZOE,Renault
119599,Benzin,ZOE,Renault
119600,Benzin,ZOE,Renault
119601,Benzin,ZOE,Renault
119602,Benzin,ZOE,Renault
119603,Benzin,ZOE,Renault
119604,Benzin,ZOE,Renault
119605,Benzin,ZOE,Renault
119606,Benzin,ZOE,Renault
119607,Benzin,ZOE,Renault
119608,Benzin,ZOE,Renault
119609,Benzin,ZOE,Renault
119610,Benzin,ZOE,Renault
119611,Benzin,ZOE,Renault
119612,Benzin,ZOE,Renault
119613,Benzin,ZOE,Renault
119614,Benzin,ZOE,Renault
119615,Benzin,ZOE,Renault
119616,Benzin,ZOE,Renault
119617,Benzin,ZOE,Renault
119618,Benzin,ZOE,Renault
119619,Benzin,ZOE,Renault
119620,Benzin,ZOE,Renault
119621,Benzin,ZOE,Renault
119622,Benzin,ZOE,Renault
119623,Benzin,ZOE,Renault
119624,Benzin,ZOE,Renault
119625,Benzin,ZOE,Renault
119626,Benzin,ZOE,Renault
119627,Benzin,ZOE,Renault
119628,Benzin,ZOE,Renault
119629,Benzin,ZOE,Renault
119630,Benzin,ZOE,Renault
119631,Benzin,ZOE,Renault
119632,Benzin,ZOE,Renault
119633,Benzin,ZOE,Renault
119634,Benzin,ZOE,Renault
119635,Benzin,ZOE,Renault
119636,Benzin,ZOE,Renault
119637,Benzin,ZOE,Renault
119638,Benzin,ZOE,Renault
119639,Benzin,ZOE,Renault
119640,Benzin,ZOE,Renault
119641,Benzin,ZOE,Renault
119642,Benzin,ZOE,Renault
119643,Benzin,ZOE,Renault
119644,Benzin,ZOE,Renault
119645,Benzin,ZOE,Renault
119646,Benzin,ZOE,Renault
119647,Benzin,ZOE,Renault
119648,Benzin,ZOE,Renault
119649,Benzin,ZOE,Renault
119650,Benzin,ZOE,Renault
119651,Benzin,ZOE,Renault
119652,Benzin,ZOE,Renault
119653,Benzin,ZOE,Renault
119654,Benzin,ZOE,Renault
119655,Benzin,ZOE,Renault
119656,Benzin,ZOE,Renault
119780,,ZOE,Renault
119781,,ZOE,Renault
122805,Benzin,ZOE,Renault
122806,Benzin,ZOE,Renault
122807,Benzin,ZOE,Renault
122827,Benzin,ZOE,Renault
122829,Diesel,ZOE,Renault
122831,Benzin,ZOE,Renault
123000,Benzin,ZOE,Renault
123001,Benzin,ZOE,Renault
123002,Benzin,ZOE,Renault
123003,Benzin,ZOE,Renault
123004,Benzin,ZOE,Renault
123005,Benzin,ZOE,Renault
123006,Benzin,ZOE,Renault
123007,Benzin,ZOE,Renault
123008,Benzin,ZOE,Renault
123009,Benzin,ZOE,Renault
123010,Benzin,ZOE,Renault
123011,Benzin,ZOE,Renault
123012,Benzin,ZOE,Renault
123013,Benzin,ZOE,Renault
123014,Benzin,ZOE,Renault
123015,Benzin,ZOE,Renault
123016,Benzin,ZOE,Renault
123017,Benzin,ZOE,Renault
123018,Benzin,ZOE,Renault
123019,Benzin,ZOE,Renault
123020,Benzin,ZOE,Renault
123021,Benzin,ZOE,Renault
123022,Benzin,ZOE,Renault
123023,Benzin,ZOE,Renault
123024,Benzin,ZOE,Renault
123025,Benzin,ZOE,Renault
123026,Benzin,ZOE,Renault
123027,Benzin,ZOE,Renault
123028,Benzin,ZOE,Renault
123029,Benzin,ZOE,Renault
123030,Benzin,ZOE,Renault
123031,Benzin,ZOE,Renault
123032,Benzin,ZOE,Renault
123033,Benzin,ZOE,Renault
123034,Benzin,ZOE,Renault
123035,Benzin,ZOE,Renault
123036,Benzin,ZOE,Renault
123037,Benzin,ZOE,Renault
123038,Benzin,ZOE,Renault
123039,Benzin,ZOE,Renault
123040,Benzin,ZOE,Renault
123041,Benzin,ZOE,Renault
123042,Benzin,ZOE,Renault
123043,Benzin,ZOE,Renault
123044,Benzin,ZOE,Renault
123045,Benzin,ZOE,Renault
123046,Benzin,ZOE,Renault
123047,Benzin,ZOE,Renault
123048,Benzin,ZOE,Renault
123049,Benzin,ZOE,Renault
123050,Benzin,ZOE,Renault
123051,Benzin,ZOE,Renault
123052,Benzin,ZOE,Renault
123053,Benzin,ZOE,Renault
123054,Benzin,ZOE,Renault
123055,Benzin,ZOE,Renault
123056,Benzin,ZOE,Renault
123057,Benzin,ZOE,Renault
123058,Benzin,ZOE,Renault
123059,Benzin,ZOE,Renault
123060,Benzin,ZOE,Renault
123061,Benzin,ZOE,Renault
123062,Benzin,ZOE,Renault
123063,Benzin,ZOE,Renault
123064,Benzin,ZOE,Renault
123065,Benzin,ZOE,Renault
123066,Benzin,ZOE,Renault
123067,Benzin,ZOE,Renault
123068,Benzin,ZOE,Renault
123069,Benzin,ZOE,Renault
123070,Benzin,ZOE,Renault
123071,Benzin,ZOE,Renault
123072,Benzin,ZOE,Renault
123073,Benzin,ZOE,Renault
123074,Benzin,ZOE,Renault
123075,Benzin,ZOE,Renault
123076,Benzin,ZOE,Renault
123077,Benzin,ZOE,Renault
123078,Benzin,ZOE,Renault
123079,Benzin,ZOE,Renault
123080,Benzin,ZOE,Renault
123081,Benzin,ZOE,Renault
123082,Benzin,ZOE,Renault
123083,Benzin,ZOE,Renault
123084,Benzin,ZOE,Renault
123085,Benzin,ZOE,Renault
123086,Benzin,ZOE,Renault
123087,Benzin,ZOE,Renault
123088,Benzin,ZOE,Renault
123089,Benzin,ZOE,Renault
123090,Benzin,ZOE,Renault
123091,Benzin,ZOE,Renault
123092,Benzin,ZOE,Renault
123093,Benzin,ZOE,Renault
123094,Benzin,ZOE,Renault
123095,Benzin,ZOE,Renault
123096,Benzin,ZOE,Renault
123097,Benzin,ZOE,Renault
123098,Benzin,ZOE,Renault
123099,Benzin,ZOE,Renault
123100,Benzin,ZOE,Renault
123101,Benzin,ZOE,Renault
123102,Benzin,ZOE,Renault
123103,Benzin,ZOE,Renault
123104,Benzin,ZOE,Renault
123105,Benzin,ZOE,Renault
123106,Benzin,ZOE,Renault
123107,Benzin,ZOE,Renault
123108,Benzin,ZOE,Renault
123109,Benzin,ZOE,Renault
123110,Benzin,ZOE,Renault
123111,Benzin,ZOE,Renault
123112,Benzin,ZOE,Renault
123113,Benzin,ZOE,Renault
123114,Benzin,ZOE,Renault
123115,Benzin,ZOE,Renault
123116,Benzin,ZOE,Renault
123117,Benzin,ZOE,Renault
123118,Benzin,ZOE,Renault
123119,Benzin,ZOE,Renault
123120,Benzin,ZOE,Renault
123121,Benzin,ZOE,Renault
